lat,lon,alt,acc,speed,accelx,accely,accelz,gyrox,gyroy,gyroz,azimuth,pitch,roll,time,batpct,current,capmah,engnwh
0.0,0.0,0.0,0.0,0.0,0.3761006,-0.27325892,0.64890194,-0.08582404,-0.014507622,0.022143213,-160.86147,-23.362522,2.29061,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.3761006,-0.27325892,0.64890194,-0.08582404,-0.014507622,0.022143213,-159.61731,-23.362522,2.29061,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,-0.08582404,-0.014507622,0.022143213,-159.61731,-23.362522,2.29061,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,0.086434886,0.18065807,0.09376506,-159.61731,-23.362522,2.29061,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,0.086434886,0.18065807,0.09376506,-160.49315,-20.442556,1.442116,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,0.086434886,0.18065807,0.09376506,-159.50887,-20.222134,0.64891607,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,0.086434886,0.18065807,0.09376506,-157.73616,-23.17338,1.0022607,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,0.086434886,0.18065807,0.09376506,-155.36037,-25.407814,0.845236,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,0.086434886,0.18065807,0.09376506,-154.32484,-25.407814,0.845236,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,-0.038941514,0.0025961008,0.09590302,-154.32484,-25.407814,0.845236,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,-0.038941514,0.0025961008,0.09590302,-155.63972,-25.720982,1.8631254,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,-0.038941514,0.0025961008,0.09590302,-157.68147,-24.442093,2.3388638,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,-0.14053445,0.038467884,-0.43024158,-0.038941514,0.0025961008,0.09590302,-152.62968,-24.456682,-0.95359975,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.11641209,-0.2525766,0.7134981,-0.038941514,0.0025961008,0.09590302,-152.62968,-24.456682,-0.95359975,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.11641209,-0.2525766,0.7134981,-0.038941514,0.0025961008,0.09590302,-153.91397,-24.066454,-0.34060153,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.11641209,-0.2525766,0.7134981,-0.038941514,0.0025961008,0.09590302,-153.30173,-24.852854,-0.20721708,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.11641209,-0.2525766,0.7134981,-0.038941514,0.0025961008,0.09590302,-151.45958,-26.040909,-0.55134577,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.11641209,-0.2525766,0.7134981,-0.038941514,0.0025961008,0.09590302,-151.37393,-26.040909,-0.55134577,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.11641209,-0.2525766,0.7134981,-0.010384403,0.07070557,0.08719844,-151.37393,-26.040909,-0.55134577,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.09155685,0.005359173,-0.20265388,-0.010384403,0.07070557,0.08719844,-151.37393,-26.040909,-0.55134577,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.09155685,0.005359173,-0.20265388,-0.010384403,0.07070557,0.08719844,-152.91748,-26.064558,0.4760462,1666448799000,96.0,-650024,4566380,-9223372036854775808
0.0,0.0,0.0,0.0,0.0,0.09155685,0.005359173,-0.20265388,-0.010384403,0.07070557,0.08719844,-152.34354,-26.064558,0.4760462,1666448799000,96.0,-650024,4566380,-9223372036854775808
